FIRST_DNAM,FIRST_CHIE,mean_rain,Year,Month
TONKOLILI,KAFE,2.3042958,2023,1
TONKOLILI,KALANTHUBA,2.01042,2023,1
TONKOLILI,KHOLIFA MABANG,0.75888526,2023,1
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,0.7114064,2023,1
TONKOLILI,KHOLIFA ROWALA,1.0757425,2023,1
TONKOLILI,KUNIKE BARINA,2.451885,2023,1
TONKOLILI,KUNIKE FOLAWUSU,1.4929506,2023,1
TONKOLILI,KUNIKE SANDA,3.1684418,2023,1
TONKOLILI,MALAL,0.7059613,2023,1
TONKOLILI,MAYEPPOH,1.3827227,2023,1
TONKOLILI,POLI,0.4508454,2023,1
TONKOLILI,SAMBAYA,2.4016776,2023,1
TONKOLILI,SIMIRIA,1.578128,2023,1
TONKOLILI,TANE,0.76500773,2023,1
TONKOLILI,YELE,1.0547302,2023,1
TONKOLILI,YONI MABANTA,1.3559155,2023,1
TONKOLILI,YONI MAMAILA,0.988323,2023,1
KAMBIA,BRAMAIA,0.7370109,2023,1
KAMBIA,DIXON,0.77452433,2023,1
KAMBIA,GBINLE,0.31843546,2023,1
KAMBIA,KHONIMAKA,0.58122486,2023,1
KAMBIA,MAGBEMA,0.73602504,2023,1
KAMBIA,MAMBOLO,1.0640469,2023,1
KAMBIA,MASUNGBALA,0.8347686,2023,1
KAMBIA,MUNU THALLAH,0.6195067,2023,1
KAMBIA,SAMU,0.51413256,2023,1
KAMBIA,TONKO LIMBA,0.8376814,2023,1
KARENE,BUYA,1.9067262,2023,1
KARENE,DIBIA,0.8444851,2023,1
KARENE,GBANTI_KARENE,0.9083391,2023,1
KARENE,LIBEISAYGAHUN/GBOMBAHUN,0.6538684,2023,1
KARENE,MAFONDA MAKEREMBAY,1.1766489,2023,1
KARENE,ROMENDE,0.7940749,2023,1
KARENE,SAFROKO,0.81019497,2023,1
KARENE,SANDA LOKO,0.8363045,2023,1
KARENE,SANDA MAGBOLONTOR,0.9267245,2023,1
KARENE,SANDA TENDARAN,0.87990147,2023,1
KARENE,SELLA LIMBA,0.7519043,2023,1
KARENE,TAMBAKHA SIMIBUNGIE,0.9436057,2023,1
KARENE,TAMBAKHA YOBANGIE,1.2074118,2023,1
PORT LOKO,BAKEH LOKO,1.0208111,2023,1
PORT LOKO,BUREH,0.48945165,2023,1
PORT LOKO,KAFFU BULLOM,0.51890236,2023,1
PORT LOKO,KAMASONDO,0.8933001,2023,1
PORT LOKO,KASSEH,0.7718066,2023,1
PORT LOKO,KOYA,1.9598461,2023,1
PORT LOKO,LOKOMASAMA,1.4621385,2023,1
PORT LOKO,MACONTEH,0.6506607,2023,1
PORT LOKO,MAFORKI,1.0823513,2023,1
PORT LOKO,MAKAMA,1.8420942,2023,1
PORT LOKO,MARAMPA,1.0138278,2023,1
PORT LOKO,MASIMERA,1.313142,2023,1
PORT LOKO,THAINKATOPA,1.4874533,2023,1
PORT LOKO,PORT LOKO CITY,0.9956896,2023,1
BO,BADJIA,2.5286276,2023,1
BO,BAGBO,2.4006906,2023,1
BO,BAGBWE(BAGBE),2.7237504,2023,1
BO,BOAMA,1.9570707,2023,1
BO,BONGOR,1.8277868,2023,1
BO,BUMPE NGAO,3.6324234,2023,1
BO,GBO,1.7396027,2023,1
BO,JAIAMA,2.1792269,2023,1
BO,KAKUA,2.0099392,2023,1
BO,KOMBOYA,2.2153084,2023,1
BO,LUGBU,2.0551255,2023,1
BO,NIAWA LENGA,1.4241722,2023,1
BO,SELENGA,1.8751454,2023,1
BO,TIKONKO,2.036894,2023,1
BO,VALUNIA,2.5142782,2023,1
BO,WONDE,1.856158,2023,1
BO,BO TOWN,1.0232339,2023,1
BONTHE,BENDU-CHA,1.3851023,2023,1
BONTHE,BUM,5.143696,2023,1
BONTHE,DEMA,0.47586694,2023,1
BONTHE,IMPERRI,1.6113586,2023,1
BONTHE,JONG,2.7661357,2023,1
BONTHE,KPANDA KEMO,2.4205966,2023,1
BONTHE,KWAMEBAI KRIM,3.7333102,2023,1
BONTHE,NONGOBA BULLOM,1.6865406,2023,1
BONTHE,SITTIA,1.2682427,2023,1
BONTHE,SOGBENI,2.6977723,2023,1
BONTHE,YAWBEKO,1.4636362,2023,1
BONTHE,BONTHE URBAN,1.563782,2023,1
MOYAMBA,BAGRUWA,1.3970537,2023,1
MOYAMBA,BUMPEH,2.0403464,2023,1
MOYAMBA,DASSE,0.89081484,2023,1
MOYAMBA,FAKUNYA,1.588337,2023,1
MOYAMBA,KAGBORO,1.5010648,2023,1
MOYAMBA,KAIYAMBA,1.1094893,2023,1
MOYAMBA,KAMAJEI,1.2744793,2023,1
MOYAMBA,KONGBORA,1.6076373,2023,1
MOYAMBA,KORI,1.4066812,2023,1
MOYAMBA,KOWA,1.4408293,2023,1
MOYAMBA,LOWER BANTA,1.6994022,2023,1
MOYAMBA,RIBBI,1.5399045,2023,1
MOYAMBA,TIMDALE,1.2739639,2023,1
MOYAMBA,UPPER BANTA,2.6160676,2023,1
PUJEHUN,BARRI,4.6933146,2023,1
PUJEHUN,PERRI,3.1444058,2023,1
PUJEHUN,KABONDE,1.7991991,2023,1
PUJEHUN,KPAKA,3.0264757,2023,1
PUJEHUN,MAKPELE,2.730023,2023,1
PUJEHUN,MALEN,3.132219,2023,1
PUJEHUN,MONO SAKRIM,1.0305815,2023,1
PUJEHUN,PANGA,2.921672,2023,1
PUJEHUN,PANGA KRIM,0.8968624,2023,1
PUJEHUN,PEJEH (FUTA PEJE),2.2207463,2023,1
PUJEHUN,GALLINESS,3.1884313,2023,1
PUJEHUN,SORO GBEMA,5.072848,2023,1
PUJEHUN,SOWA,2.7028277,2023,1
PUJEHUN,YAKEMU KPUKUMU,1.7227526,2023,1
WESTERN RURAL,KOYA RURAL,1.4627175,2023,1
WESTERN RURAL,MOUNTAIN RURAL,0.75564224,2023,1
WESTERN RURAL,WATERLOO RURAL,1.5173641,2023,1
WESTERN RURAL,YORK RURAL,0.48748496,2023,1
WESTERN URBAN,CENTRAL I,3.6237907,2023,1
WESTERN URBAN,CENTRAL II,0.0,2023,1
WESTERN URBAN,EAST I,0.0,2023,1
WESTERN URBAN,EAST II,0.0,2023,1
WESTERN URBAN,EAST III,0.27830616,2023,1
WESTERN URBAN,WEST I,0.0,2023,1
WESTERN URBAN,WEST II,0.0,2023,1
WESTERN URBAN,WEST III,0.34339306,2023,1
KAILAHUN,DEA,10.466168,2023,2
KAILAHUN,JAHN,5.3320355,2023,2
KAILAHUN,JAWIE,4.9409466,2023,2
KAILAHUN,KISSI KAMA,5.2660384,2023,2
KAILAHUN,KISSI TENG,3.286457,2023,2
KAILAHUN,KISSI TONGI,6.0493793,2023,2
KAILAHUN,KPEJE BONGRE,2.9344168,2023,2
KAILAHUN,KPEJE WEST,4.476637,2023,2
KAILAHUN,LUAWA,7.4459124,2023,2
KAILAHUN,MALEMA,9.62355,2023,2
KAILAHUN,MANDU,6.424544,2023,2
KAILAHUN,NJALUAHUN,3.1990163,2023,2
KAILAHUN,PENGUIA,4.7919474,2023,2
KAILAHUN,UPPER BAMBARA,6.7329206,2023,2
KAILAHUN,YAWEI,4.148551,2023,2
KENEMA,DAMA,6.417364,2023,2
KENEMA,DODO,5.131404,2023,2
KENEMA,GAURA,8.823151,2023,2
KENEMA,GORAMA MENDE,3.188263,2023,2
KENEMA,KANDU LEPPIAMA,7.3000803,2023,2
KENEMA,KOYA,6.1242247,2023,2
KENEMA,LANGRAMA,2.3412962,2023,2
KENEMA,LOWER BAMBARA,6.9203043,2023,2
KENEMA,MALEGOHUN,4.686068,2023,2
KENEMA,NIAWA,5.5931897,2023,2
KENEMA,NOMO,5.336774,2023,2
KENEMA,NONGOWA,6.000521,2023,2
KENEMA,SIMBARU,3.2996175,2023,2
KENEMA,SMALL BO,5.6180167,2023,2
KENEMA,TUNKIA,7.6453414,2023,2
KENEMA,WANDOR,3.8190231,2023,2
KENEMA,KENEMA CITY,5.773491,2023,2
KONO,FIAMA,5.1387625,2023,2
KONO,GBANE,5.7927523,2023,2
KONO,GBANE KANDOR,4.3270464,2023,2
KONO,GBENSE,3.4480333,2023,2
KONO,GORAMA KONO,4.4297256,2023,2
KONO,KAMARA,4.8934555,2023,2
KONO,LEI,10.123968,2023,2
KONO,MAFINDOR,6.56462,2023,2
KONO,NIMIKORO,6.365162,2023,2
KONO,NIMIYAMA,2.8402784,2023,2
KONO,SANDOR,6.540064,2023,2
KONO,SOA,7.035155,2023,2
KONO,TANKORO,5.2893686,2023,2
KONO,TOLI,4.7410154,2023,2
KONO,KOIDU CITY,0.0,2023,2
BOMBALI,BIRIWA,1.203834,2023,2
BOMBALI,BOMBALI SEBORA,1.2484895,2023,2
BOMBALI,BOMBALI SIARI,0.5166918,2023,2
BOMBALI,GBANTI,0.6518435,2023,2
BOMBALI,GBENDEMBU,0.5685599,2023,2
BOMBALI,KAMARANKA,0.25374264,2023,2
BOMBALI,MAGBAIMBA NDORWAHUN,0.5341336,2023,2
BOMBALI,MAKARI,0.9803599,2023,2
BOMBALI,MARA,1.1838219,2023,2
BOMBALI,N'GOWAHUN,0.8556517,2023,2
BOMBALI,PAKI MASABONG,1.7960708,2023,2
BOMBALI,SAFROKO LIMBA,1.5199858,2023,2
BOMBALI,MAKENI CITY,0.0,2023,2
FALABA,DELEMANDUGU,3.9189937,2023,2
FALABA,DEMBELIA,2.4437292,2023,2
FALABA,DEMBELIA-SINKUNIA,2.7554188,2023,2
FALABA,FOLOSABA,3.0803733,2023,2
FALABA,KAMADU YIRAIA,3.207225,2023,2
FALABA,KEBELIA,2.3444686,2023,2
FALABA,KULOR SARADU,4.7065225,2023,2
FALABA,MONGO,4.4835362,2023,2
FALABA,MORIFINDUGU,4.07799,2023,2
FALABA,NEYA,6.379331,2023,2
FALABA,NYEDU,3.1274364,2023,2
FALABA,SULIMA,3.0597482,2023,2
FALABA,WOLLAY BARAWA,3.2903607,2023,2
KOINADUGU,DIANG,3.046155,2023,2
KOINADUGU,GBONKOBON KAYAKA,1.7037961,2023,2
KOINADUGU,KALIAN,3.4837825,2023,2
KOINADUGU,KAMUKEH,2.5785813,2023,2
KOINADUGU,KASUNKO KAKELLIAN,1.0158522,2023,2
KOINADUGU,NIENI,3.0719535,2023,2
KOINADUGU,SENGBE,2.1778266,2023,2
KOINADUGU,TAMISO,0.90817785,2023,2
KOINADUGU,WARA WARA BAFODIA,2.649253,2023,2
KOINADUGU,WARA WARA YAGALA,1.7934594,2023,2
TONKOLILI,DANSOGOIA,1.9600126,2023,2
TONKOLILI,GBONKOLENKENI/MASANKONG,2.2537532,2023,2
TONKOLILI,KAFE,2.7006822,2023,2
TONKOLILI,KALANTHUBA,3.1265306,2023,2
TONKOLILI,KHOLIFA MABANG,0.87552094,2023,2
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,0.89028215,2023,2
TONKOLILI,KHOLIFA ROWALA,1.5734826,2023,2
TONKOLILI,KUNIKE BARINA,2.8214998,2023,2
TONKOLILI,KUNIKE FOLAWUSU,1.6938452,2023,2
TONKOLILI,KUNIKE SANDA,3.0444634,2023,2
TONKOLILI,MALAL,0.8792354,2023,2
TONKOLILI,MAYEPPOH,1.6526794,2023,2
TONKOLILI,POLI,0.58245176,2023,2
TONKOLILI,SAMBAYA,3.8495157,2023,2
TONKOLILI,SIMIRIA,2.8242645,2023,2
TONKOLILI,TANE,1.0508318,2023,2
TONKOLILI,YELE,1.1674535,2023,2
TONKOLILI,YONI MABANTA,1.684751,2023,2
TONKOLILI,YONI MAMAILA,1.0899857,2023,2
KAMBIA,BRAMAIA,0.6222746,2023,2
KAMBIA,DIXON,0.73028123,2023,2
KAMBIA,GBINLE,0.23069394,2023,2
KAMBIA,KHONIMAKA,0.11574653,2023,2
KAMBIA,MAGBEMA,0.5782679,2023,2
KAMBIA,MAMBOLO,1.2336072,2023,2
KAMBIA,MASUNGBALA,0.75313854,2023,2
KAMBIA,MUNU THALLAH,0.6605412,2023,2
KAMBIA,SAMU,0.54738134,2023,2
KAMBIA,TONKO LIMBA,0.55751735,2023,2
KARENE,BUYA,1.9560847,2023,2
KARENE,DIBIA,1.0204474,2023,2
KARENE,GBANTI_KARENE,0.30663875,2023,2
KARENE,LIBEISAYGAHUN/GBOMBAHUN,0.52896065,2023,2
KARENE,MAFONDA MAKEREMBAY,1.0492828,2023,2
KARENE,ROMENDE,0.6967467,2023,2
KARENE,SAFROKO,0.92171836,2023,2
KARENE,SANDA LOKO,0.57017165,2023,2
KARENE,SANDA MAGBOLONTOR,0.745999,2023,2
KARENE,SANDA TENDARAN,0.40138608,2023,2
KARENE,SELLA LIMBA,0.36088946,2023,2
KARENE,TAMBAKHA SIMIBUNGIE,0.2111373,2023,2
KARENE,TAMBAKHA YOBANGIE,1.2086104,2023,2
PORT LOKO,BAKEH LOKO,1.3152468,2023,2
PORT LOKO,BUREH,0.5622573,2023,2
PORT LOKO,KAFFU BULLOM,0.5899784,2023,2
PORT LOKO,KAMASONDO,1.0459626,2023,2
PORT LOKO,KASSEH,0.8995323,2023,2
PORT LOKO,KOYA,1.8004819,2023,2
PORT LOKO,LOKOMASAMA,1.7464318,2023,2
PORT LOKO,MACONTEH,0.7649893,2023,2
PORT LOKO,MAFORKI,1.205343,2023,2
PORT LOKO,MAKAMA,1.8393806,2023,2
PORT LOKO,MARAMPA,0.99293536,2023,2
PORT LOKO,MASIMERA,1.4956622,2023,2
PORT LOKO,THAINKATOPA,1.8019656,2023,2
PORT LOKO,PORT LOKO CITY,1.1254494,2023,2
BO,BADJIA,3.6162682,2023,2
BO,BAGBO,4.055016,2023,2
BO,BAGBWE(BAGBE),3.4139771,2023,2
BO,BOAMA,2.8484237,2023,2
BO,BONGOR,2.8492072,2023,2
BO,BUMPE NGAO,4.0307612,2023,2
BO,GBO,1.6427422,2023,2
BO,JAIAMA,4.0297976,2023,2
BO,KAKUA,2.8373108,2023,2
BO,KOMBOYA,2.824503,2023,2
BO,LUGBU,2.8704228,2023,2
BO,NIAWA LENGA,1.5479989,2023,2
BO,SELENGA,2.1995456,2023,2
BO,TIKONKO,2.7357085,2023,2
BO,VALUNIA,2.6193526,2023,2
BO,WONDE,3.4253035,2023,2
BO,BO TOWN,1.3991163,2023,2
BONTHE,BENDU-CHA,1.8413984,2023,2
BONTHE,BUM,8.90119,2023,2
BONTHE,DEMA,0.6433724,2023,2
BONTHE,IMPERRI,2.2032425,2023,2
BONTHE,JONG,3.2642019,2023,2
BONTHE,KPANDA KEMO,3.430482,2023,2
BONTHE,KWAMEBAI KRIM,6.098152,2023,2
BONTHE,NONGOBA BULLOM,2.4966967,2023,2
BONTHE,SITTIA,1.8798927,2023,2
BONTHE,SOGBENI,3.758413,2023,2
BONTHE,YAWBEKO,2.2275996,2023,2
BONTHE,BONTHE URBAN,1.890734,2023,2
MOYAMBA,BAGRUWA,2.9806118,2023,2
MOYAMBA,BUMPEH,2.8298268,2023,2
MOYAMBA,DASSE,1.576896,2023,2
MOYAMBA,FAKUNYA,2.2884593,2023,2
MOYAMBA,KAGBORO,2.2072732,2023,2
MOYAMBA,KAIYAMBA,2.3192427,2023,2
MOYAMBA,KAMAJEI,1.1092446,2023,2
MOYAMBA,KONGBORA,2.882891,2023,2
MOYAMBA,KORI,1.9304744,2023,2
MOYAMBA,KOWA,1.3685086,2023,2
MOYAMBA,LOWER BANTA,2.360912,2023,2
MOYAMBA,RIBBI,1.4050381,2023,2
MOYAMBA,TIMDALE,2.500109,2023,2
MOYAMBA,UPPER BANTA,3.089424,2023,2
PUJEHUN,BARRI,9.143908,2023,2
PUJEHUN,PERRI,5.759257,2023,2
PUJEHUN,KABONDE,2.6925032,2023,2
PUJEHUN,KPAKA,4.181572,2023,2
PUJEHUN,MAKPELE,5.820369,2023,2
PUJEHUN,MALEN,5.46738,2023,2
PUJEHUN,MONO SAKRIM,1.6783478,2023,2
PUJEHUN,PANGA,4.744702,2023,2
PUJEHUN,PANGA KRIM,1.1566963,2023,2
PUJEHUN,PEJEH (FUTA PEJE),3.5245533,2023,2
PUJEHUN,GALLINESS,4.9796667,2023,2
PUJEHUN,SORO GBEMA,7.5308285,2023,2
PUJEHUN,SOWA,4.384936,2023,2
PUJEHUN,YAKEMU KPUKUMU,2.7955086,2023,2
WESTERN RURAL,KOYA RURAL,1.3271973,2023,2
WESTERN RURAL,MOUNTAIN RURAL,0.7448217,2023,2
WESTERN RURAL,WATERLOO RURAL,1.6315026,2023,2
WESTERN RURAL,YORK RURAL,0.5018286,2023,2
WESTERN URBAN,CENTRAL I,3.0685868,2023,2
WESTERN URBAN,CENTRAL II,0.0,2023,2
WESTERN URBAN,EAST I,0.0,2023,2
WESTERN URBAN,EAST II,0.0,2023,2
WESTERN URBAN,EAST III,0.2845122,2023,2
WESTERN URBAN,WEST I,0.0,2023,2
WESTERN URBAN,WEST II,0.0,2023,2
WESTERN URBAN,WEST III,0.3873561,2023,2
KAILAHUN,DEA,33.265858,2023,3
KAILAHUN,JAHN,18.794094,2023,3
KAILAHUN,JAWIE,15.727986,2023,3
KAILAHUN,KISSI KAMA,21.492905,2023,3
KAILAHUN,KISSI TENG,13.352092,2023,3
KAILAHUN,KISSI TONGI,17.566109,2023,3
KAILAHUN,KPEJE BONGRE,10.86694,2023,3
KAILAHUN,KPEJE WEST,15.676335,2023,3
KAILAHUN,LUAWA,23.197758,2023,3
KAILAHUN,MALEMA,29.787739,2023,3
KAILAHUN,MANDU,21.756668,2023,3
KAILAHUN,NJALUAHUN,12.171848,2023,3
KAILAHUN,PENGUIA,17.391468,2023,3
KAILAHUN,UPPER BAMBARA,24.290178,2023,3
KAILAHUN,YAWEI,18.260761,2023,3
KENEMA,DAMA,18.160583,2023,3
KENEMA,DODO,28.720097,2023,3
KENEMA,GAURA,23.545977,2023,3
KENEMA,GORAMA MENDE,19.653223,2023,3
KENEMA,KANDU LEPPIAMA,34.431797,2023,3
KENEMA,KOYA,16.093971,2023,3
KENEMA,LANGRAMA,5.8277287,2023,3
KENEMA,LOWER BAMBARA,33.10761,2023,3
KENEMA,MALEGOHUN,18.681828,2023,3
KENEMA,NIAWA,13.434836,2023,3
KENEMA,NOMO,18.039352,2023,3
KENEMA,NONGOWA,23.30445,2023,3
KENEMA,SIMBARU,18.486694,2023,3
KENEMA,SMALL BO,19.724247,2023,3
KENEMA,TUNKIA,20.06987,2023,3
KENEMA,WANDOR,22.771376,2023,3
KENEMA,KENEMA CITY,18.313875,2023,3
KONO,FIAMA,17.184614,2023,3
KONO,GBANE,19.398628,2023,3
KONO,GBANE KANDOR,16.184265,2023,3
KONO,GBENSE,11.773223,2023,3
KONO,GORAMA KONO,18.771656,2023,3
KONO,KAMARA,19.815393,2023,3
KONO,LEI,29.426476,2023,3
KONO,MAFINDOR,21.718819,2023,3
KONO,NIMIKORO,20.490557,2023,3
KONO,NIMIYAMA,16.549854,2023,3
KONO,SANDOR,22.145182,2023,3
KONO,SOA,24.94357,2023,3
KONO,TANKORO,15.282262,2023,3
KONO,TOLI,15.537844,2023,3
KONO,KOIDU CITY,0.0,2023,3
BOMBALI,BIRIWA,7.5283046,2023,3
BOMBALI,BOMBALI SEBORA,6.084751,2023,3
BOMBALI,BOMBALI SIARI,3.1242287,2023,3
BOMBALI,GBANTI,5.1178074,2023,3
BOMBALI,GBENDEMBU,4.2563825,2023,3
BOMBALI,KAMARANKA,3.4474926,2023,3
BOMBALI,MAGBAIMBA NDORWAHUN,3.3527563,2023,3
BOMBALI,MAKARI,6.588215,2023,3
BOMBALI,MARA,5.992463,2023,3
BOMBALI,N'GOWAHUN,6.176974,2023,3
BOMBALI,PAKI MASABONG,9.283966,2023,3
BOMBALI,SAFROKO LIMBA,7.8642397,2023,3
BOMBALI,MAKENI CITY,0.0,2023,3
FALABA,DELEMANDUGU,9.133564,2023,3
FALABA,DEMBELIA,5.899787,2023,3
FALABA,DEMBELIA-SINKUNIA,6.075693,2023,3
FALABA,FOLOSABA,6.3266506,2023,3
FALABA,KAMADU YIRAIA,5.951673,2023,3
FALABA,KEBELIA,5.265773,2023,3
FALABA,KULOR SARADU,12.574071,2023,3
FALABA,MONGO,7.5393906,2023,3
FALABA,MORIFINDUGU,8.941198,2023,3
FALABA,NEYA,14.181046,2023,3
FALABA,NYEDU,7.4132423,2023,3
FALABA,SULIMA,6.077695,2023,3
FALABA,WOLLAY BARAWA,8.960793,2023,3
KOINADUGU,DIANG,8.7098255,2023,3
KOINADUGU,GBONKOBON KAYAKA,5.9831553,2023,3
KOINADUGU,KALIAN,12.191722,2023,3
KOINADUGU,KAMUKEH,5.791504,2023,3
KOINADUGU,KASUNKO KAKELLIAN,4.0192065,2023,3
KOINADUGU,NIENI,10.946689,2023,3
KOINADUGU,SENGBE,4.7149262,2023,3
KOINADUGU,TAMISO,4.650094,2023,3
KOINADUGU,WARA WARA BAFODIA,7.2840033,2023,3
KOINADUGU,WARA WARA YAGALA,4.3335743,2023,3
TONKOLILI,DANSOGOIA,8.419626,2023,3
TONKOLILI,GBONKOLENKENI/MASANKONG,15.977499,2023,3
TONKOLILI,KAFE,18.450077,2023,3
TONKOLILI,KALANTHUBA,12.556411,2023,3
TONKOLILI,KHOLIFA MABANG,4.7211456,2023,3
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,6.229105,2023,3
TONKOLILI,KHOLIFA ROWALA,9.4419,2023,3
TONKOLILI,KUNIKE BARINA,19.65086,2023,3
TONKOLILI,KUNIKE FOLAWUSU,11.06623,2023,3
TONKOLILI,KUNIKE SANDA,20.824621,2023,3
TONKOLILI,MALAL,3.8582854,2023,3
TONKOLILI,MAYEPPOH,12.149178,2023,3
TONKOLILI,POLI,3.7953846,2023,3
TONKOLILI,SAMBAYA,16.471783,2023,3
TONKOLILI,SIMIRIA,12.7307,2023,3
TONKOLILI,TANE,6.9355,2023,3
TONKOLILI,YELE,9.41529,2023,3
TONKOLILI,YONI MABANTA,6.077594,2023,3
TONKOLILI,YONI MAMAILA,6.1187286,2023,3
KAMBIA,BRAMAIA,2.0321891,2023,3
KAMBIA,DIXON,2.6638987,2023,3
KAMBIA,GBINLE,1.4391818,2023,3
KAMBIA,KHONIMAKA,1.9931422,2023,3
KAMBIA,MAGBEMA,3.4466128,2023,3
KAMBIA,MAMBOLO,5.736268,2023,3
KAMBIA,MASUNGBALA,3.56175,2023,3
KAMBIA,MUNU THALLAH,2.4076107,2023,3
KAMBIA,SAMU,2.3590686,2023,3
KAMBIA,TONKO LIMBA,2.650709,2023,3
KARENE,BUYA,7.84199,2023,3
KARENE,DIBIA,2.8835595,2023,3
KARENE,GBANTI_KARENE,6.3681026,2023,3
KARENE,LIBEISAYGAHUN/GBOMBAHUN,2.2394435,2023,3
KARENE,MAFONDA MAKEREMBAY,3.6944807,2023,3
KARENE,ROMENDE,4.32836,2023,3
KARENE,SAFROKO,2.8369224,2023,3
KARENE,SANDA LOKO,4.7398996,2023,3
KARENE,SANDA MAGBOLONTOR,3.324558,2023,3
KARENE,SANDA TENDARAN,4.5997295,2023,3
KARENE,SELLA LIMBA,3.5390973,2023,3
KARENE,TAMBAKHA SIMIBUNGIE,3.6653914,2023,3
KARENE,TAMBAKHA YOBANGIE,4.888358,2023,3
PORT LOKO,BAKEH LOKO,4.571383,2023,3
PORT LOKO,BUREH,2.7763395,2023,3
PORT LOKO,KAFFU BULLOM,2.6441855,2023,3
PORT LOKO,KAMASONDO,4.2348647,2023,3
PORT LOKO,KASSEH,3.1713827,2023,3
PORT LOKO,KOYA,7.0379734,2023,3
PORT LOKO,LOKOMASAMA,6.298737,2023,3
PORT LOKO,MACONTEH,3.6567352,2023,3
PORT LOKO,MAFORKI,5.781753,2023,3
PORT LOKO,MAKAMA,8.940824,2023,3
PORT LOKO,MARAMPA,5.17249,2023,3
PORT LOKO,MASIMERA,6.4930234,2023,3
PORT LOKO,THAINKATOPA,6.6983733,2023,3
PORT LOKO,PORT LOKO CITY,5.632864,2023,3
BO,BADJIA,19.730778,2023,3
BO,BAGBO,8.816158,2023,3
BO,BAGBWE(BAGBE),20.213682,2023,3
BO,BOAMA,13.251129,2023,3
BO,BONGOR,12.01712,2023,3
BO,BUMPE NGAO,19.57369,2023,3
BO,GBO,12.296808,2023,3
BO,JAIAMA,11.791077,2023,3
BO,KAKUA,15.74533,2023,3
BO,KOMBOYA,17.734905,2023,3
BO,LUGBU,8.288771,2023,3
BO,NIAWA LENGA,10.239679,2023,3
BO,SELENGA,12.954,2023,3
BO,TIKONKO,12.85878,2023,3
BO,VALUNIA,20.768024,2023,3
BO,WONDE,9.192439,2023,3
BO,BO TOWN,8.354897,2023,3
BONTHE,BENDU-CHA,7.3069897,2023,3
BONTHE,BUM,20.650303,2023,3
BONTHE,DEMA,1.7851247,2023,3
BONTHE,IMPERRI,8.240716,2023,3
BONTHE,JONG,11.848866,2023,3
BONTHE,KPANDA KEMO,8.295111,2023,3
BONTHE,KWAMEBAI KRIM,14.320041,2023,3
BONTHE,NONGOBA BULLOM,7.213144,2023,3
BONTHE,SITTIA,5.01985,2023,3
BONTHE,SOGBENI,11.350857,2023,3
BONTHE,YAWBEKO,5.9820166,2023,3
BONTHE,BONTHE URBAN,7.057624,2023,3
MOYAMBA,BAGRUWA,8.190683,2023,3
MOYAMBA,BUMPEH,6.7098556,2023,3
MOYAMBA,DASSE,11.145978,2023,3
MOYAMBA,FAKUNYA,10.158341,2023,3
MOYAMBA,KAGBORO,6.236401,2023,3
MOYAMBA,KAIYAMBA,8.365108,2023,3
MOYAMBA,KAMAJEI,10.665585,2023,3
MOYAMBA,KONGBORA,6.777337,2023,3
MOYAMBA,KORI,13.87543,2023,3
MOYAMBA,KOWA,12.93622,2023,3
MOYAMBA,LOWER BANTA,9.655147,2023,3
MOYAMBA,RIBBI,4.1190195,2023,3
MOYAMBA,TIMDALE,6.413032,2023,3
MOYAMBA,UPPER BANTA,10.321331,2023,3
PUJEHUN,BARRI,20.77592,2023,3
PUJEHUN,PERRI,13.910547,2023,3
PUJEHUN,KABONDE,6.425812,2023,3
PUJEHUN,KPAKA,13.980827,2023,3
PUJEHUN,MAKPELE,13.084969,2023,3
PUJEHUN,MALEN,13.394638,2023,3
PUJEHUN,MONO SAKRIM,5.405525,2023,3
PUJEHUN,PANGA,12.925108,2023,3
PUJEHUN,PANGA KRIM,3.3818436,2023,3
PUJEHUN,PEJEH (FUTA PEJE),8.501943,2023,3
PUJEHUN,GALLINESS,14.821512,2023,3
PUJEHUN,SORO GBEMA,23.799448,2023,3
PUJEHUN,SOWA,10.364785,2023,3
PUJEHUN,YAKEMU KPUKUMU,8.562177,2023,3
WESTERN RURAL,KOYA RURAL,4.0096025,2023,3
WESTERN RURAL,MOUNTAIN RURAL,2.9058132,2023,3
WESTERN RURAL,WATERLOO RURAL,4.760528,2023,3
WESTERN RURAL,YORK RURAL,1.7022094,2023,3
WESTERN URBAN,CENTRAL I,11.012383,2023,3
WESTERN URBAN,CENTRAL II,0.0,2023,3
WESTERN URBAN,EAST I,0.0,2023,3
WESTERN URBAN,EAST II,0.0,2023,3
WESTERN URBAN,EAST III,0.8884493,2023,3
WESTERN URBAN,WEST I,0.0,2023,3
WESTERN URBAN,WEST II,0.0,2023,3
WESTERN URBAN,WEST III,2.0072598,2023,3
KAILAHUN,DEA,73.299675,2023,4
KAILAHUN,JAHN,42.588448,2023,4
KAILAHUN,JAWIE,36.40036,2023,4
KAILAHUN,KISSI KAMA,52.2536,2023,4
KAILAHUN,KISSI TENG,31.57187,2023,4
KAILAHUN,KISSI TONGI,40.03926,2023,4
KAILAHUN,KPEJE BONGRE,23.825375,2023,4
KAILAHUN,KPEJE WEST,36.299065,2023,4
KAILAHUN,LUAWA,56.843624,2023,4
